"content_id","datetime","day_of_week","time_of_day","content_type","reaction_type","sentiment","category","score"
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-01-25 19:11:51","Monday   ","Night","audio","adore","positive","soccer",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-03-28 00:47:48","Sunday   ","Morning","audio","adore","positive","soccer",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-04-05 07:53:56","Monday   ","Morning","audio","adore","positive","soccer",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-01-21 05:43:08","Thursday ","Morning","audio","adore","positive","soccer",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2020-11-15 07:34:07","Sunday   ","Morning","audio","adore","positive","soccer",72
"1830df30-c239-4287-8d63-fadcb8ced884","2021-05-23 19:43:49","Sunday   ","Night","video","adore","positive","veganism",72
"3a106d1f-3942-49d4-9358-417f33d760c6","2020-09-13 04:25:39","Sunday   ","Morning","photo","adore","positive","fitness",72
"3a106d1f-3942-49d4-9358-417f33d760c6","2020-11-07 09:42:51","Saturday ","Morning","photo","adore","positive","fitness",72
"3a106d1f-3942-49d4-9358-417f33d760c6","2021-03-05 08:27:01","Friday   ","Morning","photo","adore","positive","fitness",72
"a784c1dd-e2ab-408d-a0c3-226a51d420e1","2020-10-04 21:04:56","Sunday   ","Night","audio","adore","positive","technology",72
"a784c1dd-e2ab-408d-a0c3-226a51d420e1","2020-10-22 16:02:07","Thursday ","Afternoon","audio","adore","positive","technology",72
"f1038e6c-5292-4e20-a866-675e1637d6b5","2020-11-17 00:33:12","Tuesday  ","Morning","GIF","adore","positive","soccer",72
"f1038e6c-5292-4e20-a866-675e1637d6b5","2021-03-18 18:41:44","Thursday ","Night","GIF","adore","positive","soccer",72
"509a5fb0-9bb2-4809-9f90-18ae007acc94","2021-06-17 14:49:19","Thursday ","Afternoon","video","adore","positive","dogs",72
"2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2020-09-11 23:04:00","Friday   ","Night","photo","adore","positive","animals",72
"2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2021-03-17 07:37:15","Wednesday","Morning","photo","adore","positive","animals",72
"2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2020-10-12 14:17:09","Monday   ","Afternoon","photo","adore","positive","animals",72
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","2021-06-11 08:08:07","Friday   ","Morning","audio","adore","positive","technology",72
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","2020-09-18 02:35:05","Friday   ","Morning","audio","adore","positive","technology",72
"2c511a63-5eb5-422f-8483-c9fcf9a29b55","2021-05-23 22:02:49","Sunday   ","Night","GIF","adore","positive","technology",72
"61b45c79-c23b-4bbd-a4fe-0bb3611486c7","2021-03-10 03:48:17","Wednesday","Morning","audio","adore","positive","tennis",72
"d706b190-216c-4103-9107-fb7304766d68","2020-08-29 09:14:01","Saturday ","Morning","video","adore","positive","cooking",72
"d706b190-216c-4103-9107-fb7304766d68","2021-04-11 02:20:44","Sunday   ","Morning","video","adore","positive","cooking",72
"d706b190-216c-4103-9107-fb7304766d68","2021-05-20 20:38:15","Thursday ","Night","video","adore","positive","cooking",72
"2b6921de-e7f2-4e30-8feb-36bd41becaf0","2020-09-10 00:55:54","Thursday ","Morning","audio","adore","positive","travel",72
"61e6650c-5068-4575-9aee-4217ef3dbdb1","2021-04-04 10:55:41","Sunday   ","Morning","GIF","adore","positive","tennis",72
"61e6650c-5068-4575-9aee-4217ef3dbdb1","2020-11-03 10:46:52","Tuesday  ","Morning","GIF","adore","positive","tennis",72
"61e6650c-5068-4575-9aee-4217ef3dbdb1","2021-01-27 06:59:01","Wednesday","Morning","GIF","adore","positive","tennis",72
"61e6650c-5068-4575-9aee-4217ef3dbdb1","2021-04-04 22:17:35","Sunday   ","Night","GIF","adore","positive","tennis",72
"1beeffff-f261-435f-a109-6fafe46669d4","2020-07-11 21:03:31","Saturday ","Night","photo","adore","positive","public speaking",72
"b6c24086-becf-4615-801e-c3c298a8d4e2","2021-05-31 13:23:59","Monday   ","Afternoon","photo","adore","positive","travel",72
"b6c24086-becf-4615-801e-c3c298a8d4e2","2021-05-02 21:27:34","Sunday   ","Night","photo","adore","positive","travel",72
"b6c24086-becf-4615-801e-c3c298a8d4e2","2020-10-08 08:42:03","Thursday ","Morning","photo","adore","positive","travel",72
"b6c24086-becf-4615-801e-c3c298a8d4e2","2020-09-22 17:07:03","Tuesday  ","Afternoon","photo","adore","positive","travel",72
"b6c24086-becf-4615-801e-c3c298a8d4e2","2021-06-10 02:55:35","Thursday ","Morning","photo","adore","positive","travel",72
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","2020-12-21 04:25:53","Monday   ","Morning","photo","adore","positive","education",72
"f01ec49c-3179-43bb-b127-2b1a73f34b06","2021-02-11 19:20:24","Thursday ","Night","photo","adore","positive","animals",72
"c7066a17-2e12-49d2-bb9e-c8967051f490","2020-09-29 11:05:09","Tuesday  ","Morning","GIF","adore","positive","public speaking",72
"c7066a17-2e12-49d2-bb9e-c8967051f490","2020-10-23 06:04:44","Friday   ","Morning","GIF","adore","positive","public speaking",72
"c7066a17-2e12-49d2-bb9e-c8967051f490","2020-10-01 22:28:10","Thursday ","Night","GIF","adore","positive","public speaking",72
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","2020-11-11 11:37:47","Wednesday","Morning","photo","adore","positive","food",72
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","2020-12-20 13:55:20","Sunday   ","Afternoon","photo","adore","positive","food",72
"391a9aa4-c04a-431e-8366-712d92267c2b","2021-04-21 09:32:54","Wednesday","Morning","video","adore","positive","public speaking",72
"391a9aa4-c04a-431e-8366-712d92267c2b","2021-03-02 18:49:10","Tuesday  ","Night","video","adore","positive","public speaking",72
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","2020-09-14 20:45:55","Monday   ","Night","audio","adore","positive","technology",72
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","2021-06-09 09:17:40","Wednesday","Morning","audio","adore","positive","technology",72
"8e3896e3-2f84-4b47-9365-fb562c9ed730","2020-09-21 04:11:46","Monday   ","Morning","video","adore","positive","public speaking",72
"8e3896e3-2f84-4b47-9365-fb562c9ed730","2021-01-03 15:52:57","Sunday   ","Afternoon","video","adore","positive","public speaking",72
"8e3896e3-2f84-4b47-9365-fb562c9ed730","2020-08-07 14:21:14","Friday   ","Afternoon","video","adore","positive","public speaking",72
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","2020-12-03 15:40:27","Thursday ","Afternoon","video","adore","positive","studying",72
"1000371f-7758-4c44-a1bc-41fd836b0bcb","2021-01-14 07:15:45","Thursday ","Morning","audio","adore","positive","studying",72
"433607b3-eeb4-48b8-9263-9805c1b89d55","2020-11-17 20:03:35","Tuesday  ","Night","video","adore","positive","education",72
"433607b3-eeb4-48b8-9263-9805c1b89d55","2021-06-01 03:13:58","Tuesday  ","Morning","video","adore","positive","education",72
"65545cfb-59bb-4dc1-a38b-82f268210da2","2020-12-09 15:42:22","Wednesday","Afternoon","audio","adore","positive","technology",72
"65545cfb-59bb-4dc1-a38b-82f268210da2","2020-07-26 11:45:37","Sunday   ","Morning","audio","adore","positive","technology",72
"65545cfb-59bb-4dc1-a38b-82f268210da2","2020-08-12 07:36:28","Wednesday","Morning","audio","adore","positive","technology",72
"65545cfb-59bb-4dc1-a38b-82f268210da2","2021-01-30 23:00:29","Saturday ","Night","audio","adore","positive","technology",72
"62681a6c-fe82-4186-ba7d-0805ae5b95ed","2021-02-12 22:19:24","Friday   ","Night","audio","adore","positive","veganism",72
"ef99fd68-74fb-4c72-bc70-742ebca14499","2020-11-15 18:52:34","Sunday   ","Night","video","adore","positive","soccer",72
"ef99fd68-74fb-4c72-bc70-742ebca14499","2020-12-27 16:19:35","Sunday   ","Afternoon","video","adore","positive","soccer",72
"ef99fd68-74fb-4c72-bc70-742ebca14499","2020-07-29 02:23:04","Wednesday","Morning","video","adore","positive","soccer",72
"cd568dd1-70cf-45d6-b495-10eebff8c920","2021-06-13 09:28:22","Sunday   ","Morning","photo","adore","positive","dogs",72
"cd568dd1-70cf-45d6-b495-10eebff8c920","2020-11-12 13:17:06","Thursday ","Afternoon","photo","adore","positive","dogs",72
"cd568dd1-70cf-45d6-b495-10eebff8c920","2021-01-29 12:46:51","Friday   ","Afternoon","photo","adore","positive","dogs",72
"cd568dd1-70cf-45d6-b495-10eebff8c920","2021-01-09 23:59:21","Saturday ","Night","photo","adore","positive","dogs",72
"cd568dd1-70cf-45d6-b495-10eebff8c920","2020-09-08 05:31:15","Tuesday  ","Morning","photo","adore","positive","dogs",72
"c8b044a9-8427-4b41-bc61-7b549ab1626c","2021-03-04 23:25:22","Thursday ","Night","photo","adore","positive","studying",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2021-05-21 19:19:11","Friday   ","Night","video","adore","positive","healthy eating",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2020-06-29 20:24:33","Monday   ","Night","video","adore","positive","healthy eating",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2020-07-28 08:16:35","Tuesday  ","Morning","video","adore","positive","healthy eating",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2020-11-26 19:07:41","Thursday ","Night","video","adore","positive","healthy eating",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2021-04-13 00:20:48","Tuesday  ","Morning","video","adore","positive","healthy eating",72
"af7971aa-5fd5-41d3-b6c3-583704a705a2","2021-01-16 07:14:38","Saturday ","Morning","video","adore","positive","healthy eating",72
"c2d6e707-f00e-4fa4-a193-eb36272f58df","2020-09-30 20:36:30","Wednesday","Night","GIF","adore","positive","veganism",72
"c2d6e707-f00e-4fa4-a193-eb36272f58df","2021-01-12 22:19:45","Tuesday  ","Night","GIF","adore","positive","veganism",72
"1de2f0f9-61ab-43fb-9180-6870824c63c0","2020-07-14 13:01:33","Tuesday  ","Afternoon","GIF","adore","positive","science",72
"be85274a-28f1-4c6d-9ea1-7b20d1e0c66f","2020-12-13 07:16:16","Sunday   ","Morning","photo","adore","positive","culture",72
"da527dd0-4b7d-40a2-9fc6-89ef7c91fd87","2021-02-04 14:22:58","Thursday ","Afternoon","GIF","adore","positive","culture",72
"da527dd0-4b7d-40a2-9fc6-89ef7c91fd87","2020-12-31 04:28:04","Thursday ","Morning","GIF","adore","positive","culture",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-02-18 04:31:56","Thursday ","Morning","audio","adore","positive","soccer",72
"9d94f180-947c-40f5-aa05-f1958759b7fc","2020-09-03 00:18:51","Thursday ","Morning","video","adore","positive","science",72
"45dbce0a-dbd8-4c4d-a492-4f5b84850d5c","2020-11-08 18:19:49","Sunday   ","Night","video","adore","positive","dogs",72
"45dbce0a-dbd8-4c4d-a492-4f5b84850d5c","2021-04-26 20:11:49","Monday   ","Night","video","adore","positive","dogs",72
"3529c44b-d0f4-4bd2-b6eb-be97d2f7623f","2020-07-22 19:09:56","Wednesday","Night","photo","adore","positive","studying",72
"3529c44b-d0f4-4bd2-b6eb-be97d2f7623f","2021-01-15 08:41:02","Friday   ","Morning","photo","adore","positive","studying",72
"3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467","2020-09-11 13:59:32","Friday   ","Afternoon","GIF","adore","positive","fitness",72
"86346263-02db-4020-a216-9e54f502f643","2021-03-08 01:12:45","Monday   ","Morning","GIF","adore","positive","travel",72
"86346263-02db-4020-a216-9e54f502f643","2021-05-29 13:39:56","Saturday ","Afternoon","GIF","adore","positive","travel",72
"86346263-02db-4020-a216-9e54f502f643","2020-09-13 06:34:54","Sunday   ","Morning","GIF","adore","positive","travel",72
"3c510b35-43e2-4e84-a805-86c5ebddc4cf","2021-03-19 22:07:36","Friday   ","Night","audio","adore","positive","studying",72
"3c510b35-43e2-4e84-a805-86c5ebddc4cf","2020-08-10 16:13:15","Monday   ","Afternoon","audio","adore","positive","studying",72
"3c510b35-43e2-4e84-a805-86c5ebddc4cf","2021-05-15 08:23:23","Saturday ","Morning","audio","adore","positive","studying",72
"0adb9a94-210a-4e84-bca1-13db9452ff0e","2020-07-06 01:07:37","Monday   ","Morning","video","adore","positive","healthy eating",72
"0adb9a94-210a-4e84-bca1-13db9452ff0e","2021-06-04 07:13:06","Friday   ","Morning","video","adore","positive","healthy eating",72
"359b93ea-446f-4202-8801-db238de5de4d","2020-12-31 22:12:11","Thursday ","Night","photo","adore","positive","food",72
"359b93ea-446f-4202-8801-db238de5de4d","2020-07-11 02:30:26","Saturday ","Morning","photo","adore","positive","food",72
"359b93ea-446f-4202-8801-db238de5de4d","2020-11-23 01:09:59","Monday   ","Morning","photo","adore","positive","food",72
"359b93ea-446f-4202-8801-db238de5de4d","2020-07-30 21:13:38","Thursday ","Night","photo","adore","positive","food",72
"dcaa5091-1246-4d3c-aed8-dcd8e1da69cc","2021-03-14 04:41:26","Sunday   ","Morning","photo","adore","positive","science",72
"dcaa5091-1246-4d3c-aed8-dcd8e1da69cc","2021-03-07 23:08:14","Sunday   ","Night","photo","adore","positive","science",72
"dcaa5091-1246-4d3c-aed8-dcd8e1da69cc","2020-10-07 22:28:22","Wednesday","Night","photo","adore","positive","science",72
"3724de8a-ec2f-4021-a3f1-605d551da9d0","2020-10-06 23:09:28","Tuesday  ","Night","video","adore","positive","culture",72
"841403fd-321b-4118-90b3-cc0075d64047","2021-05-14 23:34:49","Friday   ","Night","GIF","adore","positive","studying",72
"9ef39aa2-60f9-4e4b-b666-c6cb97015503","2021-04-18 19:32:55","Sunday   ","Night","GIF","adore","positive","travel",72
"9ef39aa2-60f9-4e4b-b666-c6cb97015503","2020-07-09 01:48:22","Thursday ","Morning","GIF","adore","positive","travel",72
"9ef39aa2-60f9-4e4b-b666-c6cb97015503","2021-02-24 00:38:47","Wednesday","Morning","GIF","adore","positive","travel",72
"9ef39aa2-60f9-4e4b-b666-c6cb97015503","2020-10-22 11:01:01","Thursday ","Morning","GIF","adore","positive","travel",72
"eaddee3e-3a23-47cd-9785-ab7f2120a293","2020-08-21 07:30:03","Friday   ","Morning","video","adore","positive","science",72
"eaddee3e-3a23-47cd-9785-ab7f2120a293","2021-01-15 05:04:44","Friday   ","Morning","video","adore","positive","science",72
"aa9ea032-0fea-42c3-88d9-666685d4b32b","2020-09-30 07:16:45","Wednesday","Morning","GIF","adore","positive","veganism",72
"409aa11d-5af3-4a70-9da1-482857f5835e","2020-10-30 19:28:35","Friday   ","Night","GIF","adore","positive","fitness",72
"409aa11d-5af3-4a70-9da1-482857f5835e","2021-01-16 20:13:52","Saturday ","Night","GIF","adore","positive","fitness",72
"409aa11d-5af3-4a70-9da1-482857f5835e","2020-10-08 21:21:56","Thursday ","Night","GIF","adore","positive","fitness",72
"409aa11d-5af3-4a70-9da1-482857f5835e","2021-05-08 00:06:13","Saturday ","Morning","GIF","adore","positive","fitness",72
"409aa11d-5af3-4a70-9da1-482857f5835e","2021-06-10 10:27:58","Thursday ","Morning","GIF","adore","positive","fitness",72
"3d8fffab-6107-4d7b-9485-c610e233c91c","2020-08-28 05:33:05","Friday   ","Morning","photo","adore","positive","studying",72
"3d8fffab-6107-4d7b-9485-c610e233c91c","2020-11-20 18:04:46","Friday   ","Night","photo","adore","positive","studying",72
"3d8fffab-6107-4d7b-9485-c610e233c91c","2020-09-29 20:29:01","Tuesday  ","Night","photo","adore","positive","studying",72
"3d8fffab-6107-4d7b-9485-c610e233c91c","2020-10-21 22:49:14","Wednesday","Night","photo","adore","positive","studying",72
"e2c433d2-096e-484e-8c69-28f0bb69f3b7","2020-12-25 00:06:16","Friday   ","Morning","audio","adore","positive","science",72
"e2c433d2-096e-484e-8c69-28f0bb69f3b7","2021-02-09 03:59:21","Tuesday  ","Morning","audio","adore","positive","science",72
"e2c433d2-096e-484e-8c69-28f0bb69f3b7","2020-11-18 00:41:04","Wednesday","Morning","audio","adore","positive","science",72
"e2c433d2-096e-484e-8c69-28f0bb69f3b7","2020-08-06 14:12:44","Thursday ","Afternoon","audio","adore","positive","science",72
"8d32243c-2dd1-4128-bde1-d643207e582c","2021-02-28 09:29:06","Sunday   ","Morning","photo","adore","positive","studying",72
"258bb775-3c35-4eec-90f3-8b75a52e466a","2020-09-18 16:25:41","Friday   ","Afternoon","photo","adore","positive","education",72
"258bb775-3c35-4eec-90f3-8b75a52e466a","2020-07-11 23:08:34","Saturday ","Night","photo","adore","positive","education",72
"258bb775-3c35-4eec-90f3-8b75a52e466a","2021-05-25 03:50:03","Tuesday  ","Morning","photo","adore","positive","education",72
"258bb775-3c35-4eec-90f3-8b75a52e466a","2021-04-29 07:44:25","Thursday ","Morning","photo","adore","positive","education",72
"f08bdab2-b888-484e-8fd9-919e6ed86c12","2020-12-09 12:23:18","Wednesday","Afternoon","audio","adore","positive","education",72
"f08bdab2-b888-484e-8fd9-919e6ed86c12","2021-02-07 15:53:41","Sunday   ","Afternoon","audio","adore","positive","education",72
"f08bdab2-b888-484e-8fd9-919e6ed86c12","2021-02-25 17:02:51","Thursday ","Afternoon","audio","adore","positive","education",72
"f08bdab2-b888-484e-8fd9-919e6ed86c12","2020-10-31 19:23:12","Saturday ","Night","audio","adore","positive","education",72
"026973ef-4b73-4901-9160-bc9e04516057","2021-06-07 07:05:10","Monday   ","Morning","audio","adore","positive","culture",72
"026973ef-4b73-4901-9160-bc9e04516057","2020-10-20 13:38:23","Tuesday  ","Afternoon","audio","adore","positive","culture",72
"026973ef-4b73-4901-9160-bc9e04516057","2020-10-14 07:33:22","Wednesday","Morning","audio","adore","positive","culture",72
"ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44","2021-06-16 08:16:48","Wednesday","Morning","GIF","adore","positive","soccer",72
"5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0","2020-11-21 19:43:38","Saturday ","Night","video","adore","positive","culture",72
"5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0","2020-11-17 22:30:50","Tuesday  ","Night","video","adore","positive","culture",72
"87349e5b-eda4-4ae6-94d7-c42b9c5f03e9","2020-06-22 13:05:49","Monday   ","Afternoon","GIF","adore","positive","healthy eating",72
"87349e5b-eda4-4ae6-94d7-c42b9c5f03e9","2020-10-11 19:59:39","Sunday   ","Night","GIF","adore","positive","healthy eating",72
"78713905-362f-4a87-9671-adab5f1e0e67","2021-02-10 00:11:24","Wednesday","Morning","audio","adore","positive","dogs",72
"78713905-362f-4a87-9671-adab5f1e0e67","2020-09-10 05:43:57","Thursday ","Morning","audio","adore","positive","dogs",72
"c59e27e9-0439-4699-8ea0-5e93f662a05d","2021-02-02 15:29:19","Tuesday  ","Afternoon","GIF","adore","positive","fitness",72
"d852b946-01e1-44fe-abd7-26198660cbdb","2020-11-08 01:04:14","Sunday   ","Morning","GIF","adore","positive","food",72
"82145a60-013e-4d96-81a5-399af8618158","2021-01-21 15:37:27","Thursday ","Afternoon","audio","adore","positive","food",72
"82145a60-013e-4d96-81a5-399af8618158","2020-07-29 15:09:06","Wednesday","Afternoon","audio","adore","positive","food",72
"82145a60-013e-4d96-81a5-399af8618158","2020-12-29 06:36:26","Tuesday  ","Morning","audio","adore","positive","food",72
"e442899c-d2d6-4392-be2d-a0b916ae47fb","2021-05-26 20:48:35","Wednesday","Night","video","adore","positive","technology",72
"5ecd7f9d-4184-4836-b1c5-f03e131ba0a7","2020-10-09 09:46:38","Friday   ","Morning","video","adore","positive","science",72
"50c9237a-541c-4f10-a2be-7cbe076b2012","2020-10-13 19:10:33","Tuesday  ","Night","GIF","adore","positive","travel",72
"c01fa154-5348-4040-9d20-0bbf01f6349b","2020-12-01 12:42:05","Tuesday  ","Afternoon","GIF","adore","positive","tennis",72
"259cd56f-b017-4a41-81a7-f26ce9b35092","2021-05-06 09:35:08","Thursday ","Morning","video","adore","positive","culture",72
"ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc","2020-08-10 17:57:13","Monday   ","Afternoon","GIF","adore","positive","healthy eating",72
